function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
createVehicleRepairStationV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",43,6064,5617,2334,389,0,0,435,9,59,2763,accountLinked | accountPromptWasHandled | accountStatusText | activateCoopRaceBots | activateFireIncident | activeCoopMission | activeCoopRecord | activeCoopServiceJob | activeJobProgress | activeSessionsHtml | activeVehicleCount | activityIcon | addCoins | addGhostFace | addGhostHair | addGlow | addHouseInterior | addReputation | addSoftHighlight | addUniformLimb | addUniformPatch | addVoxelOutline | addXP | advanceAdventure | androidSceneViewerUrl | animatePlayer | applyAcceptedSocialAction | applyAdaptiveRenderSettings | applyAvatarCustomization | applyBuildTombstones | applyCloudWorldObjects | applyMapMarkerPlacements | applyOtthiWorldRuntimeSettings | applyPbrPack | applyPlayerName | applyQuality | applyRemoteAvatarIfChanged | applyRoomWorld | applyServiceVehicleVisual | applyVehicleAppearance | applyVisualQualityBudget | applyWorldAvatarV3 | applyWorldVehicleModulesToGroup | approvedChatPhrases | assistTrafficIncident | auditPlayerMode | avatarChoiceGroup | avatarFoundationDiagnostics | avatarHex | avatarIdIncludes | avatarPartLayer | avatarPatternColor | avatarSkinHex | avatarV3Box | avatarV3Sphere | awardMedal | beep | beginBuildMode | beginFishingVisual | bindChallengeCards | bindCoopActionButton | bindOnlinePlayerCards | boardNpcPassenger | box | buildBusRoadPath | buildConflictsWithMasterWorldV704 | buildCostText | buildFootprint | buildNeedsWorldMigrationV704 | buildOwnedByPlayer | buildPlacementCandidate | buildRecordSignature | buildRemoteAvatarVisual | buildRoutePoints | buildWorld | busAtStop | busDestinationsAfter | busEtaSeconds | busNextStop | busRoutePoints | busSpawnIndex | busStopRecord | cameraRelativeVector | campfireAllowed | canBuildAt | canChangeRoom | canEnterMobility | canJump | cancelFishingSession | canvasTexture | captureTrafficPositions | castFishingVisual | challengeInboxHtml | changeFriendship | chatMessageHtml | checkActiveJob | checkHazards | choiceSet | claimDailyQuest | clearAvatarLayer | clearBusWaiting | clearExtensionPreview | clearFishingTimers | clearFurniturePreview | clearMovementInputs | clearRaceObjects | clearRemoteRoomEntities | clearServiceVehicleVisual | clearWaypoint | clearWorldAvatarV3 | closeChallengePrompt | closeGMPanel | closeModal | cloudHouseRecord | cloudProgressPayload | collectCrystal | collectNearbyCrystals | collectResource | commitState | compactBusPath | compactRoute | completeActiveJob | completeCoopMissionLocal | completedGameSessions | configureWorldTexture | confirmModal | constrainBoat | continueCoopMissionOffline | coopActiveState | coopCurrentInstruction | coopCurrentTarget | coopEventSubjectId | coopEventValues | coopHasEvent | coopIndividualCount | coopLocalRecord | coopMedicalDestination | coopMissionBriefingMarkup | coopMissionHash | coopMissionMapLocations | coopMissionPreflight | coopMissionProgressLabel | coopMissionTemplate | coopNearbyParticipantCount | coopNearestInvitableNpc | coopNearestSchool | coopObjectiveSnapshot | coopOwnParticipant | coopParticipants | coopPermissionDenied | coopPointAccessible | coopProgress | coopRaceStandings | coopRaceTargetReached | coopRoleCapacity | coopRoleLabel | coopRoleTaken | coopSceneTarget | coopServiceKind | coopSetWaypoint | coopStreetRoutePoint | coopUid | costText | courtHitV704 | courtPointV704 | createAmbulance | createAthleticsGym | createAvatarRigFoundation | createAwning | createBackdropBuilding | createBoatModel | createBuildPreviewMesh | createBusModel | createCameraPitchButtons | createCampfireZone | createCastleChallengeTokens | createChallengeCube | createChest | createCoinTrail | createCommercialDistrict | createCoopOvalTrackWorld | createCooperativeMissionWorld | createCourtV704 | createCrystal | createDesertBiome | createDigSites | createDistrictVisuals | createEnemy | createFarmingSystem | createFenceLine | createFireIncidentSite | createFireServiceWorld | createFireTruck | createFloatingIsland | createFlower | createForestAnimal | createFountain | createFurniture | createFurnitureModel | createGhost | createGoldFoundry | createGoldMine | createHouse | createHuntingArea | createIncidentVisual | createKartCircuitV704 | createKartVehicleV704 | createLakeDepthLayers | createLakeExpansion | createLamp | createLava | createLearningPlaza | createLearningStation | createLifeExpansionWorld | createManagedLOD | createMetroEntrance | createMountainTerrain | createNPC | createNpcMobility | createOtthiWorldProfessionalLayer | createPlatform | createPlayerModel | createPlayground | createPoliceCar | createPoliceSystem | createPortalArch | createRaceOpponent | createRoad | createRock | createRouteGuide | createRoyalCastle | createShoreFisher | createShoreFishingLife | createSignpost | createSizeChallenges | createSkyDome | createSportsComplexV704 | createStreetTree | createThemedCitizens | createToyCar | createTrafficIncident | createTrafficIncidentAt | createTransitWorld | createTree | createV702GroundRecovery | createVillageWell | createVoxelMushroom | createWater | createWaypointMarker | createWorldAtmosphericDetails | createWorldInstancedDetails | createWorldLandmarks | createWorldMushroomCluster | cropStage | currentBuildOwnerIds | currentMapLocations | currentOnlineRoom | currentServiceMissionJob | currentVehicleRef | cylinder | dailyChallengesHtml | dailyDefinition | damageEnemy | daysBetween | deactivateCoopRaceBots | decorateCityServices | decorateHouseCommercial | decorateThemedCitizen | defaultAvatarV2 | defaultWorldVehicleParts | deriveMissionFlags | derivePlayerMode | detectStableAutoTier | dispatchIncidentResponder | dispatchIncidentResponders | disposeBuildPreview | disposeDetachedVisual | disposeFurnitureGroup | disposeGhostAvatar | disposeWorldAvatarObject | distanceToBoatDock | doAction | doJump | drawMiniMap | drawWaterFromWell | dressAnimatedAvatar | duelHistoryHtml | educationSubjectHtml | educationSummary | effectiveAvatarUniform | endBuildMode | englishRound | enhanceWorldHouses | ensureActiveFire | ensureActiveTrafficIncident | ensureBoatPanel | ensureBuildPanel | ensureBusStop | ensureCooperativeState | ensureDailyChallenges | ensureFishingModalStyle | ensureFishingVisual | ensureFlowerBatch | ensureGMPanel | ensureGMState | ensureMetroOverlay | ensureOtthiWorldState | ensureTechnicalPanel | ensureTransitPanel | ensureUv2 | ensureViewportCoherence | ensureWorldEvolutionState | enterBoatAsPassenger | enterBus | enterHouse | enterServiceVehicle | enterVehicle | enterVehicleAsPassenger | equipJobUniform | equipTool | equippedTool | escapeHtml | evaluateMissions | exitBoat | exitBusAtStop | exitHouse | exitVehicle | extensionPlacement | extensionValid | extinguishFireIncident | farmPlotRecord | finishAdventure | finishCampfireCooking | finishRace | finishSafetyStop | finishSoloEducationGame | firePower | fishingCastTarget | focusActiveJob | focusCurrentRoom | footballKickV704 | formatPlayTime | freezeWorldFrustumCulling | friendshipTier | furnitureCatalogForRoom | furnitureFootprint | furnitureForExtension | furniturePlacementValid | furnitureSpec | gameLoop | generateEducationRounds | geometryKey | ghostSphere | ghostVehicleKind | gmFormatDate | gmGrantHistoryMarkup | gmGrantSummary | gmInventoryKeys | gmItemMeta | gmRenderSelected | gmRenderUserList | gmSetBusy | gmStatus | gmUserName | graphAdd | graphShortest | groundHeightAt | guardianCommunicationAllowed | guardianMultiplayerAllowed | handleActiveSportActionV704 | hasValidPlayerName | helpExtinguishFire | highestUnlockedLevel | hookFishingVisual | iconTexture | improveSceneMeshMaterials | incidentServiceLabel | initLocalMultiplayer | initMaterials | initTechnicalPanel | initThree | initializeWorldEvolution | injectOtthiWorldButtons | insideWater | isAndroidDevice | isDrivingServiceVehicle | isInsideLakeNavigable | isInteractionAvailable | isMyCloudHouse | isNearFishingArea | isOfficialOtthiGameAddress | isOnFootMode | loadFaithfulAthosModel | loadState | loadWorldTexture | localDateKey | lockIncidentActor | lockStableSceneVisibility | makePlanter | makeWindow | mapClusterSelectionMarkup | mapDistance | mapHouseLocations | mapLocationDetails | mapMarkerPlacements | mapRegionsMarkup | mapSelectionMarkup | mapVisualNodes | markPlayerIncidentArrival | mat | mathRound | maybeShowMultiplayerResult | meleeAttack | mergeBuildCollections | mergeBuildTombstones | mergeCloudProgress | mergeEntityCollections | migrateLegacyWorldBuildsV704 | migrateWorldBuildsToSafeZoneV704 | miniMapLogicalSize | miniMapScale | miniPoint | missionBriefingMarkup | missionInstructionSteps | missionMapLocations | missionVehicleName | mobilityDriverActive | mobilityThrottleIntent | moveIncidentResponder | movePoliceToward | moveServiceVehicle | multiplayerAvatarDescriptor | multiplayerAvatarPrimaryColor | multiplayerAvatarSignature | multiplayerGameLabel | multiplayerNameTexture | multiplayerStatusText | navBlocked | nearestActiveCampfire | nearestBoardableNpc | nearestForwardBusSegment | nearestInteractable | nearestOwnedHouseForExtension | nearestRemotePlayer | nearestRepairableVehicleV704 | nearestRideCompanion | nearestRoadProjection | nextFurnitureSlot | normalizeAvatarV2 | normalizeBuildList | normalizeBuildRecord | normalizeBuildTombstones | normalizeControlIntent | normalizeState | npcSpeech | objectiveStatusLabel | offerBusAtStop | offsetBusPath | onCoopServiceVehicleBoarded | onServiceVehicleBoarded | onServiceVehicleExited | onlinePlayerListHtml | onlinePlayerMapLocations | onlinePlayers | openAccountCenter | openAccountForm | openAccountLogoutGate | openAdventureHub | openAndroidSceneViewer | openAvatarStudio | openBrokenVehicleOptionsV704 | openBuildMenu | openBusArrivalOffer | openBusStop | openCampfire | openCampfireZone | openChallengeHub | openChallengePicker | openChest | openCollection | openCoopLobby | openCoopMissionCenter | openDailyChallenges | openEducationHub | openFinalResetConfirmation | openFireStationDesk | openFootballV704 | openFurnitureManager | openFurniturePlacement | openGMAccessGate | openHomeChest | openHouseChallenge | openHouseExtensionMenu | openHouseExtensionPlanner | openHow | openInventory | openJobCenter | openLifePanel | openMap | openMetroStation | openModal | openMolds | openMultiplayerConfig | openNearestCampfire | openObjectivesPanel | openOtthiWorldCenter | openParentGate | openPauseMenu | openPlayerNameModal | openQuiz | openRaceCenter | openRemotePlayerActions | openReportPlayer | openSafetyLesson | openSettings | openShop | openSocialHub | openTeacherJobLesson | openToolbelt | openTransitGuide | openWorkshop | openWorldModularGarage | otthiGameModelUrl | otthiSeededRandom | otthiWorldDiagnostics | otthiWorldStageMarkup | outlineBelongsToPlayer | pendingChallenges | performLocalReset | persistParkedVehicle | pinChapter | placeBuild | playToolAnimation | playerDisplayName | playerScaleValue | playerText | pointOnRoad | pollGamepad | portugueseRound | positionBlockedForPlayer | premiumBox | premiumCylinder | prepareCoopMissionRuntime | prepareVehicleTestArea | professionalTerrainHeightAt | professionalTexture | projectPointToPolyline | projectPointToSegment | projectedBusPoint | publicPlayerName | pullFishingVisual | pwaInstalled | qualityLabel | qualityTier | queueGMGrant | readyGameSessions | reconcileCloudHouses | reconcileWorldBuilds | recordAdvancedSkill | recoverBusRoute | recoverPlayerIfInvalid | recoverPlayerToLastSafe | rectOverlap | refreshEquippedToolVisual | refreshOpenMapAfterResize | refreshOpenSocialHub | refreshOrientationLayout | refreshTechnicalPanel | registerActivity | registerCollider | registerGMHiddenTrigger | registerInteractable | registerPlatform | registerServiceVehicle | registerVehicleImpact | registerVisualAsset | registerWorldBuildRecord | releaseIncidentActorStates | releaseMissionServiceVehicle | releaseNpcPassenger | remainingRoute | rememberMatchResult | rememberSafePlayerPosition | remotePlayerEvent | remotePlayerName | removeCoopCampfire | removeWorldBuildRecord | removeWorldVehicleModules | renderExtensionFurniture | renderExtensionPreview | renderFurniturePreview | renderMat | repairBridge | requestJump | requestedQuality | reserveMissionServiceVehicle | resetCoopMissionNpcs | resetCourtServeV704 | resetFootballBallV704 | resetMobilityForRoomChange | resetPlayerModesForRecovery | resize | resolveCollisions | resolveCoopMissionScene | resolveMovementInput | resolveTrafficIncident | resolveTrafficOverlaps | resolveWaterWalking | resourcesEnough | restoreActiveAdventure | restoreActiveJobRuntime | restoreBusWaiting | restoreFishingCamera | restoreLifeExpansion | restorePosition | returnHome | returnServiceVehicleHome | rideMetroTo | roomHouseMarkers | roomWorldInfo | rotateBuildPreview | routeLength | routeProgressInfo | routeSvgMarkup | runEducationGame | runtimeDiagnostics | safeAvatarColor | safeAvatarId | safeBoatExitPoint | safeBusExitPoint | safeLegacyAvatarChoice | safePointNear | safeServiceDepot | safeVehicleExitPoint | samplePerformance | sampleRoute | sanitizeMultiplayerAvatar | sanitizePlayerName | sanitizeRemoteSession | savePlayerPosition | saveState | scheduleStableResize | seeded | segmentClear | separateIncidentActors | serviceKindForJob | serviceMissionVehicle | serviceVehicleAppearance | serviceVehicleAvailable | serviceVehicleById | serviceVehicleIcon | serviceVehicleMapLocation | serviceVehiclePools | serviceVehicleRoute | sessionOpponentName | setBusState | setBusWaiting | setFishingLine | setFishingUiActive | setFlag | setMissionState | setScaleMode | setWaypoint | setupControls | shadeColor | sharedBoxGeometry | sharedCylinderGeometry | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | showScreen | showWorldLoadFailure | showWorldLoading | shuffled | signTexture | skillMasterySummary | skillReady | snapTrafficToRoad | socialActionLabel | socialRequestInboxHtml | socialRequestPending | spawnBuild | spawnCampfire | spawnDust | spawnHouseExtension | spawnRaceCoins | speakKidWord | spinPlayer | sprintRequested | stabilizeSurface | stableBox | stableBuildId | startAdventure | startCinematicEmote | startCourtV704 | startDeliveryJob | startEngineSound | startFishing | startFootballV704 | startHunting | startJob | startKartRaceV704 | startMultiplayerEducationGame | startPoliceAlert | startRace | startSoloEducationGame | stepVehicleSimulation | stopEngineSound | stopFishingVisual | stopGame | stopSportV704 | styleGhostVehicle | subjectLevelRecord | subjectUnlocked | syncCloudProgress | syncGameAccount | syncMobilePanels | syncPlayerRootScale | talkToNPC | targetDpr | texturedRoofMaterial | tintedBrickMaterial | toast | toggleCrouch | toggleTechnicalPanel | trackDaily | trafficActorList | trafficPriority | trafficSpeedFactor | triggerEmote | uniformPalette | updateAbilityUI | updateAdventure | updateAvatarV2LegacyChoice | updateBoatPanel | updateBoatPhysics | updateBridgeVisual | updateBuildPanel | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateContext | updateCoopFishingProgress | updateCoopMissions | updateCoopRaceProgress | updateCoopRaceVisuals | updateCoopSchoolFollowers | updateCoopVisuals | updateCourtV704 | updateDailyBadge | updateEnemies | updateFX | updateFarmPlotVisual | updateFireService | updateFireballs | updateFishingVisual | updateFootballV704 | updateGhostName | updateHUD | updateInstallUI | updateKartRaceV704 | updateLifeActivities | updateLobbyStats | updateLocalPlayerNameLabel | updateManagedOutlineVisibility | updateManagedVisualLODs | updateMissionHUD | updateMobilityControlLabels | updateMultiplayer | updateMultiplayerBadge | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updateOnlineAttention | updateOtthiWorldEnvironment | updatePlayUsage | updatePlayer | updatePlayerNameUI | updatePolicePatrol | updatePoliceSystem | updateRace | updateRouteGuide | updateRunUI | updateSafetyPanel | updateShoreFishers | updateTrafficIncidents | updateTransitPanel | updateTransitWorld | updateVehicleControlsUI | updateVehicleFX | updateVehiclePhysics | updateVisualAsset | updateVisualLOD | updateWaypointMarker | updateWorldEvolution | updateWorldHeroAdventure | updateWorldSportsV704 | upgradeCoreMaterialsToWorldPbr | useActivity | useDigSite | useFarmPlot | v702TextureMaterial | v704ActualHouseRect | v704BuildAllowedAt | v704ConstructionAt | v704CreateSimpleAthlete | v704FieldLine | v704HideRaceHud | v704NearestConstructionSlot | v704PathRect | v704PointInRect | v704ProtectedRectangles | v704PublishSport | v704RectOverlap | v704ReservedAt | v704RoadAt | v704RoadFootprint | v704RuntimeWorldAudit | v704SetRaceHud | v704SportBall | v704SportGroundY | v704StaticWorldAudit | v704UpdateScoreboard | v704ZoneAt | validBoatExit | validateBusCoverage | vehicleBrokenV704 | vehicleById | vehicleDurabilityV704 | vehicleHitsCollider | vehicleHorn | vehicleIdV704 | vehiclePlayerMode | vibrate | viewportMetrics | visualAssetStatus | visualCacheHasValue | visualCacheOwnsGeometry | visualCacheOwnsMaterial | visualCacheOwnsTexture | visualFoundationDiagnostics | visualQualityProfile | waterAt | weightedFish | worldAvatarLayer | worldAvatarMaterial | worldAvatarOptions | worldAvatarSafeChoice | worldDetailAllowed | worldLayoutPoint | worldLayoutRect | worldLayoutStructure | worldPbrPath | worldPos | worldToMap | worldVehicleMapLocations | worldVehicleModuleMaterial | worldVehicleParts
worldHeroState,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6065,6065,2,0,0,0,0,0,0,0,4,ensureOtthiWorldState | vehicleCatalogOptions
heroPowerUnlocked,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6066,6066,2,0,0,0,0,0,0,0,0,openWorldModularGarage | worldHeroState
heroPowerReady,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6067,6067,4,0,0,0,0,0,0,0,3,ensureOtthiWorldState | vehicleById | worldHeroState | worldVehicleParts
createHeroPulseVisual,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6068,6070,8,4,1,0,0,0,0,0,4,applyWorldVehicleModulesToGroup | escapeHtml | openModal | openWorldModularGarage | vehicleCatalogOptions | worldVehicleParts
activateWorldHeroPower,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6071,6086,40,18,4,0,0,4,0,0,7,applyWorldVehicleModulesToGroup | beep | closeModal | collectCrystal | createHeroPulseVisual | createWorldModularGarageInteractable | damageEnemy | heroPowerReady | heroPowerUnlocked | openWorldModularGarage | repairVehicleV704 | safeAvatarColor | saveState | spawnDust | syncCloudProgress | toast | updateWorldHeroHud | vibrate | worldHeroState | worldVehicleParts
worldHeroPowerCards,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6087,6087,2,0,0,0,0,0,0,0,4,heroPowerUnlocked | worldHeroState
openWorldHeroCenter,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6088,6095,9,0,0,0,0,0,0,0,1,activateWorldHeroPower | closeModal | openModal | saveState | startWorldHeroChallenge | updateWorldHeroHud | worldHeroPowerCards | worldHeroState
createHeroPlatform,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6096,6096,3,0,0,0,0,0,0,0,0,premiumBox | registerPlatform
createHeroToken,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6097,6097,2,0,0,0,0,0,0,0,2,loadWorldTexture
createWorldHeroAdventure,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6098,6105,7,1,0,0,0,2,0,0,2,addGlow | createHeroPlatform | createHeroToken | premiumBox | registerInteractable | signTexture
resetWorldHeroTokens,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6106,6106,0,1,0,0,0,1,0,0,1,
startWorldHeroChallenge,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6107,6109,8,4,0,0,0,0,0,0,1,exitBoat | exitHouse | exitVehicle | resetWorldHeroTokens | toast | updateWaypointMarker | worldHeroState
completeWorldHeroChallenge,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6110,6110,10,2,0,0,0,1,0,0,3,addCoins | addXP | awardMedal | saveState | setFlag | syncCloudProgress | toast | updateWaypointMarker | updateWorldHeroHud | worldHeroState
updateWorldHeroAdventure,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6111,6117,8,5,0,0,0,1,0,0,3,addXP | beep | completeWorldHeroChallenge | groundHeightAt | toast | updateWorldHeroHud | worldHeroState
ensureWorldHeroHud,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6118,6120,1,1,0,0,0,0,0,0,1,activateWorldHeroPower
updateWorldHeroHud,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6121,6132,11,3,0,0,0,0,0,1,2,applyOtthiWorldRuntimeSettings | applyWorldAvatarV3 | createOtthiWorldProfessionalLayer | createWorldHeroAdventure | createWorldModularGarageInteractable | ensureOtthiWorldState | ensureWorldHeroHud | otthiWorldDiagnostics | toast | upgradeCoreMaterialsToWorldPbr | worldHeroState
bootstrapOtthiWorldShell,38-otthi-world-integration-bootstrap.js,"Integração, fallbacks e bootstrap das cinco etapas",6133,8,0,0,0,0,0,0,0,0,0,
ensureGMState,39-gm-admin-panel.js,"Painel GM oculto, concessões positivas, usuários e aplicação idempotente",9,15,17,7,0,0,0,2,0,0,7,applyWorldVehicleModulesToGroup | box | ensureVehicleDamageStateV704 | professionalTerrainHeightAt | renderMat | spawnVehicleDebrisV704 | stableBox | v704CreateGoal | v704FieldLine | vehicleDurabilityV704 | vehicleIdV704
gmDeviceId,39-gm-admin-panel.js,"Painel GM oculto, concessões positivas, usuários e aplicação idempotente",16,20,13,8,0,0,0,2,0,0,10,applyVehicleImpactDamageV704 | box | createSportsComplexV704 | disposeDetachedVisual | renderMat | setVehicleDurabilityV704 | updateVehicleDebrisV704 | vehicleDurabilityV704 | worldLayoutPoint
gmGrantSummary,39-gm-admin-panel.js,"Painel GM oculto, concessões positivas, usuários e aplicação idempotente",21,25,20,12,2,0,0,4,0,2,30,currentVehicleRef | ensureVehicleDamageStateV704 | loadWorldTexture | nearestRepairableVehicleV704 | openBrokenVehicleOptionsV704 | premiumBox | repairVehicleV704 | saveState | spawnVehicleDebrisV704 | stopEngineSound | toast | v702TextureMaterial | vehicleBrokenV704 | vehicleDurabilityV704 | vibrate
